8330 7.500 173.6
8326 7.500 173.5
8326 7.500 173.5
8311 7.500 173.2
8316 7.500 173.3
8311 7.500 173.2
8301 7.500 173.0
8287 7.500 172.7
8282 7.500 172.6
8292 7.500 172.8
8306 7.500 173.1
8330 7.500 173.6
8360 7.500 174.2
8364 7.500 174.3
8379 7.500 174.6
8355 7.500 174.1
8360 7.500 174.2
8369 7.500 174.4
8374 7.500 174.5
8384 7.500 174.7
8389 7.500 174.8
8384 7.500 174.7
8384 7.500 174.7
8355 7.500 174.1
8369 7.500 174.4
8355 7.500 174.1
8340 7.500 173.8
8330 7.500 173.6
8321 7.500 173.4
8340 7.500 173.8
8364 7.500 174.3
8408 7.500 175.2
8456 7.500 176.2
8461 7.500 176.3
8490 7.500 176.9
8480 7.500 176.7
8485 7.500 176.8
8490 7.500 176.9
8766 7.500 182.6
8790 7.500 183.1
8461 7.500 176.3
8456 7.500 176.2
8437 7.500 175.8
8408 7.500 175.2
8413 7.500 175.3
8393 7.500 174.9
8374 7.500 174.5
8360 7.500 174.2
8355 7.500 174.1
8355 7.500 174.1
8364 7.500 174.3
8389 7.500 174.8
8398 7.500 175.0
8384 7.500 174.7
8384 7.500 174.7
8379 7.500 174.6
8379 7.500 174.6
8374 7.500 174.5
8374 7.500 174.5
8364 7.500 174.3
8364 7.500 174.3
8345 7.500 173.9
8335 7.500 173.7
8335 7.500 173.7
8345 7.500 173.9
8350 7.500 174.0
8345 7.500 173.9
8355 7.500 174.1
8364 7.500 174.3
8393 7.500 174.9
8437 7.500 175.8
8480 7.500 176.7
8490 7.500 176.9
8480 7.500 176.7
8485 7.500 176.8
8490 7.500 176.9
8490 7.500 176.9
8476 7.500 176.6
8476 7.500 176.6
8471 7.500 176.5
8451 7.500 176.1
8442 7.500 175.9
8427 7.500 175.6
8422 7.500 175.5
8413 7.500 175.3
8403 7.500 175.1
8408 7.500 175.2
8422 7.500 175.5
8451 7.500 176.1
8480 7.500 176.7
8519 7.500 177.5
8538 7.500 177.9
8534 7.500 177.8
8563 7.500 178.4
8524 7.500 177.6
8514 7.500 177.4
8500 7.500 177.1
8490 7.500 176.9
8490 7.500 176.9
8480 7.500 176.7
8466 7.500 176.4
8456 7.500 176.2
8427 7.500 175.6
8422 7.500 175.5
8384 7.500 174.7
8374 7.500 174.5
8345 7.500 173.9
8321 7.500 173.4
8311 7.500 173.2
8311 7.500 173.2
8326 7.500 173.5
8335 7.500 173.7
8326 7.500 173.5
8316 7.500 173.3
8292 7.500 172.8
8292 7.500 172.8
8287 7.500 172.7
8282 7.500 172.6
8272 7.500 172.4
8253 7.500 172.0
8234 7.500 171.5
8219 7.500 171.2
8190 7.500 170.6
8200 7.500 170.8
8195 7.500 170.7
8176 7.500 170.3
8166 7.500 170.1
8156 7.500 169.9
8161 7.500 170.0
8176 7.500 170.3
8195 7.500 170.7
8229 7.500 171.4
8234 7.500 171.5
8272 7.500 172.4
8263 7.500 172.2
8282 7.500 172.6
8297 7.500 172.9
8297 7.500 172.9
8297 7.500 172.9
8297 7.500 172.9
8282 7.500 172.6
8268 7.500 172.3
8239 7.500 171.6
8243 7.500 171.7
8234 7.500 171.5
8210 7.500 171.0
8190 7.500 170.6
8185 7.500 170.5
8176 7.500 170.3
8190 7.500 170.6
8214 7.500 171.1
8229 7.500 171.4
8229 7.500 171.4
8234 7.500 171.5
8210 7.500 171.0
8210 7.500 171.0
8205 7.500 170.9
8205 7.500 170.9
8195 7.500 170.7
8195 7.500 170.7
8181 7.500 170.4
8171 7.500 170.2
8156 7.500 169.9
8161 7.500 170.0
8156 7.500 169.9
8147 7.500 169.7
8142 7.500 169.6
8137 7.500 169.5
8156 7.500 169.9
8185 7.500 170.5
8214 7.500 171.1
8239 7.500 171.6
8239 7.500 171.6
8253 7.500 172.0
8234 7.500 171.5
8234 7.500 171.5
8224 7.500 171.3
8219 7.500 171.2
8200 7.500 170.8
8200 7.500 170.8
8181 7.500 170.4
8161 7.500 170.0
8137 7.500 169.5
8132 7.500 169.4
8118 7.500 169.1
8103 7.500 168.8
8084 7.500 168.4
8084 7.500 168.4
8079 7.500 168.3
8098 7.500 168.7
8113 7.500 169.0
8142 7.500 169.6
8137 7.500 169.5
8127 7.500 169.3
8123 7.500 169.2
8123 7.500 169.2
8123 7.500 169.2
8123 7.500 169.2
8118 7.500 169.1
8118 7.500 169.1
8113 7.500 169.0
8113 7.500 169.0
8113 7.500 169.0
8137 7.500 169.5
8142 7.500 169.6
8142 7.500 169.6
8132 7.500 169.4
8142 7.500 169.6
8147 7.500 169.7
8171 7.500 170.2
8190 7.500 170.6
8210 7.500 171.0
8210 7.500 171.0
8214 7.500 171.1
8200 7.500 170.8
8190 7.500 170.6
8185 7.500 170.5
8181 7.500 170.4
8166 7.500 170.1
8166 7.500 170.1
8142 7.500 169.6
8127 7.500 169.3
8103 7.500 168.8
8098 7.500 168.7
8089 7.500 168.5
8074 7.500 168.2
8055 7.500 167.8
8055 7.500 167.8
8055 7.500 167.8
8074 7.500 168.2
8094 7.500 168.6
8118 7.500 169.1
8127 7.500 169.3
8108 7.500 168.9
8142 7.500 169.6
8156 7.500 169.9
8176 7.500 170.3
8195 7.500 170.7
8210 7.500 171.0
8224 7.500 171.3
8224 7.500 171.3
